knth_n_mom;2000;5;A;1;188000
knth_n_mom;4000;5;A;2;345000
knth_n_mom;8000;5;A;3;712000
knth_n_mom;16000;5;A;4;2018000
knth_n_mom;32000;5;A;5;3545000
knth_n_mom;64000;5;A;6;5119000
knth_n_mom;128000;5;A;7;10120000
knth_n_mom;256000;5;A;8;20263000
knth_n_mom;512000;5;A;9;39992000
knth_n_mom;1024000;5;A;10;80577000
knth_n_mom;2048000;5;A;11;162016000
knth_n_mom;4096000;5;A;12;319563000
knth_n_mom;8192000;5;A;13;658908000
knth_n_mom;16384000;5;A;14;1402538000
knth_n_mom;32768000;5;A;15;2687684000

knth_n_mom;2000;7;A;1;181000
knth_n_mom;4000;8;A;2;375000
knth_n_mom;8000;8;A;3;698000
knth_n_mom;16000;9;A;4;1327000
knth_n_mom;32000;10;A;5;2758000
knth_n_mom;64000;11;A;6;5109000
knth_n_mom;128000;11;A;7;10151000
knth_n_mom;256000;12;A;8;20536000
knth_n_mom;512000;13;A;9;45282000
knth_n_mom;1024000;13;A;10;89914000
knth_n_mom;2048000;14;A;11;168137000
knth_n_mom;4096000;15;A;12;342259000
knth_n_mom;8192000;15;A;13;672348000
knth_n_mom;16384000;16;A;14;1329959000
knth_n_mom;32768000;17;A;15;2629610000

knth_n_mom;2000;44;A;1;191000
knth_n_mom;4000;63;A;2;343000
knth_n_mom;8000;89;A;3;661000
knth_n_mom;16000;126;A;4;1300000
knth_n_mom;32000;178;A;5;2561000
knth_n_mom;64000;252;A;6;5391000
knth_n_mom;128000;357;A;7;10052000
knth_n_mom;256000;505;A;8;19927000
knth_n_mom;512000;715;A;9;40973000
knth_n_mom;1024000;1011;A;10;80583000
knth_n_mom;2048000;1431;A;11;159969000
knth_n_mom;4096000;2023;A;12;326984000
knth_n_mom;8192000;2862;A;13;670334000
knth_n_mom;16384000;4047;A;14;1320998000
knth_n_mom;32768000;5724;A;15;2613621000

knth_n_mom;2000;1000;A;1;172000
knth_n_mom;4000;2000;A;2;343000
knth_n_mom;8000;4000;A;3;714000
knth_n_mom;16000;8000;A;4;1390000
knth_n_mom;32000;16000;A;5;2774000
knth_n_mom;64000;32000;A;6;6183000
knth_n_mom;128000;64000;A;7;11696000
knth_n_mom;256000;128000;A;8;22832000
knth_n_mom;512000;256000;A;9;40123000
knth_n_mom;1024000;512000;A;10;81304000
knth_n_mom;2048000;1024000;A;11;167570000
knth_n_mom;4096000;2048000;A;12;326047000
knth_n_mom;8192000;4096000;A;13;645342000
knth_n_mom;16384000;8192000;A;14;1311530000
knth_n_mom;32768000;16384000;A;15;2607742000

knth_n_mom;33554432;5;B;1;1426626000
knth_n_mom;33554432;5;B;2;1425875000
knth_n_mom;33554432;5;B;3;1423671000
knth_n_mom;33554432;5;B;4;1419417000
knth_n_mom;33554432;5;B;5;1433982000
knth_n_mom;33554432;5;B;6;1426219000
knth_n_mom;33554432;5;B;7;1425380000
knth_n_mom;33554432;5;B;8;1405524000
knth_n_mom;33554432;5;B;9;1432135000
knth_n_mom;33554432;5;B;10;1495009000
knth_n_mom;33554432;5;B;11;1719248000
knth_n_mom;33554432;5;B;12;1567630000
knth_n_mom;33554432;5;B;13;1507662000
knth_n_mom;33554432;5;B;14;1447275000
knth_n_mom;33554432;5;B;15;1455957000
knth_n_mom;33554432;5;B;16;1450914000
knth_n_mom;33554432;5;B;17;1449474000
knth_n_mom;33554432;5;B;18;1462573000
knth_n_mom;33554432;5;B;19;1490529000
knth_n_mom;33554432;5;B;20;1525801000
knth_n_mom;33554432;5;B;21;1593185000
knth_n_mom;33554432;5;B;22;1715321000
knth_n_mom;33554432;5;B;23;1953590000
knth_n_mom;33554432;5;B;24;2348179000
knth_n_mom;33554432;5;B;25;2606548000

knth_n_mom;33554432;17;B;1;1490739000
knth_n_mom;33554432;17;B;2;1499684000
knth_n_mom;33554432;17;B;3;1442213000
knth_n_mom;33554432;17;B;4;1477586000
knth_n_mom;33554432;17;B;5;1437353000
knth_n_mom;33554432;17;B;6;1584851000
knth_n_mom;33554432;17;B;7;1453292000
knth_n_mom;33554432;17;B;8;1407462000
knth_n_mom;33554432;17;B;9;1419948000
knth_n_mom;33554432;17;B;10;1536594000
knth_n_mom;33554432;17;B;11;1726904000
knth_n_mom;33554432;17;B;12;1841064000
knth_n_mom;33554432;17;B;13;1659869000
knth_n_mom;33554432;17;B;14;1442375000
knth_n_mom;33554432;17;B;15;1442686000
knth_n_mom;33554432;17;B;16;1452059000
knth_n_mom;33554432;17;B;17;1454956000
knth_n_mom;33554432;17;B;18;1461340000
knth_n_mom;33554432;17;B;19;1498834000
knth_n_mom;33554432;17;B;20;1522060000
knth_n_mom;33554432;17;B;21;1596084000
knth_n_mom;33554432;17;B;22;1742519000
knth_n_mom;33554432;17;B;23;1956304000
knth_n_mom;33554432;17;B;24;2345387000
knth_n_mom;33554432;17;B;25;2615281000

knth_n_mom;33554432;5792;B;1;1634937000
knth_n_mom;33554432;5792;B;2;1774144000
knth_n_mom;33554432;5792;B;3;1780141000
knth_n_mom;33554432;5792;B;4;1824896000
knth_n_mom;33554432;5792;B;5;2062595000
knth_n_mom;33554432;5792;B;6;1767747000
knth_n_mom;33554432;5792;B;7;1840139000
knth_n_mom;33554432;5792;B;8;1914083000
knth_n_mom;33554432;5792;B;9;1783726000
knth_n_mom;33554432;5792;B;10;1779896000
knth_n_mom;33554432;5792;B;11;1895870000
knth_n_mom;33554432;5792;B;12;2032187000
knth_n_mom;33554432;5792;B;13;1838451000
knth_n_mom;33554432;5792;B;14;1439543000
knth_n_mom;33554432;5792;B;15;1433254000
knth_n_mom;33554432;5792;B;16;1445643000
knth_n_mom;33554432;5792;B;17;1448970000
knth_n_mom;33554432;5792;B;18;1476939000
knth_n_mom;33554432;5792;B;19;1489732000
knth_n_mom;33554432;5792;B;20;1515427000
knth_n_mom;33554432;5792;B;21;1590754000
knth_n_mom;33554432;5792;B;22;1717889000
knth_n_mom;33554432;5792;B;23;1945310000
knth_n_mom;33554432;5792;B;24;2354190000
knth_n_mom;33554432;5792;B;25;2598238000

knth_n_mom;33554432;16777216;B;1;1693989000
knth_n_mom;33554432;16777216;B;2;1620044000
knth_n_mom;33554432;16777216;B;3;1669233000
knth_n_mom;33554432;16777216;B;4;1528488000
knth_n_mom;33554432;16777216;B;5;1566693000
knth_n_mom;33554432;16777216;B;6;1550503000
knth_n_mom;33554432;16777216;B;7;1528103000
knth_n_mom;33554432;16777216;B;8;1522542000
knth_n_mom;33554432;16777216;B;9;1767172000
knth_n_mom;33554432;16777216;B;10;1723200000
knth_n_mom;33554432;16777216;B;11;1839785000
knth_n_mom;33554432;16777216;B;12;1703442000
knth_n_mom;33554432;16777216;B;13;1742745000
knth_n_mom;33554432;16777216;B;14;1431154000
knth_n_mom;33554432;16777216;B;15;1452103000
knth_n_mom;33554432;16777216;B;16;1429679000
knth_n_mom;33554432;16777216;B;17;1371705000
knth_n_mom;33554432;16777216;B;18;1452064000
knth_n_mom;33554432;16777216;B;19;1493349000
knth_n_mom;33554432;16777216;B;20;1507902000
knth_n_mom;33554432;16777216;B;21;1582299000
knth_n_mom;33554432;16777216;B;22;1749118000
knth_n_mom;33554432;16777216;B;23;2021082000
knth_n_mom;33554432;16777216;B;24;2410283000
knth_n_mom;33554432;16777216;B;25;2616827000
